objectid,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,weather_note,creation_date,creator,edit_date,editor,year
593,2018-02-22,2018-02-22T09:13:30Z,American Coot,NA,NA,14,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40843524156071,-119.8438599514877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:13:30Z,ccber_user,2018-02-22T16:13:30Z,ccber_user,2018
594,2018-02-22,2018-02-22T09:14:08Z,White-crowned Sparrow,NA,NA,2,No,Vegetation - Shrub,NA,NA,NA,NA,34.40863855010882,-119.8437393059484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:14:08Z,ccber_user,2018-02-22T16:14:08Z,ccber_user,2018
595,2018-02-22,2018-02-22T09:15:58Z,Hermit Thrush,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40878375103423,-119.843624917175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:15:58Z,ccber_user,2018-02-22T16:15:58Z,ccber_user,2018
596,2018-02-22,2018-02-22T09:18:31Z,Orange-crowned Warbler,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40876680870351,-119.8436993578677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:18:31Z,ccber_user,2018-02-22T16:18:31Z,ccber_user,2018
597,2018-02-22,2018-02-22T09:19:45Z,NA,NA,NA,1,No,Vegetation - Tree,NA,NA,white breasted nuthatch,NA,34.40883881358539,-119.8433913264551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:19:45Z,ccber_user,2018-02-22T16:19:45Z,ccber_user,2018
598,2018-02-22,2018-02-22T09:21:56Z,Townsend's Warbler,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40872657102483,-119.8437327275856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:21:56Z,ccber_user,2018-02-22T16:21:56Z,ccber_user,2018
599,2018-02-22,2018-02-22T09:22:40Z,NA,NA,NA,1,No,Vegetation - Tree,NA,NA,purple finch,NA,34.40889599351807,-119.8435376413536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:22:40Z,ccber_user,2018-02-22T16:22:40Z,ccber_user,2018
600,2018-02-22,2018-02-22T09:22:58Z,Bushtit,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40855503002098,-119.8437994679196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:22:58Z,ccber_user,2018-02-22T16:22:58Z,ccber_user,2018
601,2018-02-22,2018-02-22T09:23:54Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40884304916477,-119.8436946731535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:23:54Z,ccber_user,2018-02-22T16:23:54Z,ccber_user,2018
602,2018-02-22,2018-02-22T09:25:10Z,Yellow-rumped Warbler,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40868421516259,-119.8435226888957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:25:10Z,ccber_user,2018-02-22T16:25:10Z,ccber_user,2018
603,2018-02-22,2018-02-22T09:28:32Z,Cassin's Kingbird,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.4090632982547,-119.8440899803875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:28:32Z,ccber_user,2018-02-22T16:28:32Z,ccber_user,2018
604,2018-02-22,2018-02-22T09:29:10Z,European Starling,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40789639443964,-119.8438024844623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:29:10Z,ccber_user,2018-02-22T16:29:10Z,ccber_user,2018
605,2018-02-22,2018-02-22T09:30:08Z,Belted Kingfisher,NA,NA,1,Yes,NA,NA,NA,hunting,NA,34.40706197394637,-119.8439313289252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:30:08Z,ccber_user,2018-02-22T16:30:08Z,ccber_user,2018
606,2018-02-22,2018-02-22T09:30:27Z,Pied-billed Grebe,NA,NA,1,No,Water - Floating,NA,NA,NA,NA,34.40725469631299,-119.8440468405927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:30:27Z,ccber_user,2018-02-22T16:30:27Z,ccber_user,2018
607,2018-02-22,2018-02-22T09:30:47Z,Eared Grebe,NA,NA,1,No,Water - Floating,NA,NA,NA,NA,34.40683324822549,-119.8441276988497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:30:47Z,ccber_user,2018-02-22T16:30:47Z,ccber_user,2018
608,2018-02-22,2018-02-22T09:31:01Z,Bufflehead,NA,NA,2,No,Water - Floating,NA,NA,NA,NA,34.40675277024756,-119.8443356202104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:31:01Z,ccber_user,2018-02-22T16:31:01Z,ccber_user,2018
609,2018-02-22,2018-02-22T09:31:37Z,Bufflehead,NA,NA,2,No,Water - Floating,NA,NA,NA,NA,34.40718374916865,-119.8444968983466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:31:37Z,ccber_user,2018-02-22T16:31:37Z,ccber_user,2018
610,2018-02-22,2018-02-22T09:32:29Z,Pied-billed Grebe,NA,NA,2,No,Water - Floating,NA,NA,NA,NA,34.40701644067291,-119.8446817177332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:32:29Z,ccber_user,2018-02-22T16:32:29Z,ccber_user,2018
611,2018-02-22,2018-02-22T09:32:42Z,Ruddy Duck,NA,NA,1,No,Water - Floating,NA,NA,NA,NA,34.40719010229277,-119.8447792604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:32:42Z,ccber_user,2018-02-22T16:32:42Z,ccber_user,2018
612,2018-02-22,2018-02-22T09:32:57Z,Great Blue Heron,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40721975192807,-119.8436806145193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:32:57Z,ccber_user,2018-02-22T16:32:57Z,ccber_user,2018
613,2018-02-22,2018-02-22T09:33:09Z,Snowy Egret,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40714139252528,-119.8437165516222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:33:09Z,ccber_user,2018-02-22T16:33:09Z,ccber_user,2018
614,2018-02-22,2018-02-22T09:33:43Z,American Crow,NA,NA,2,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40687031024088,-119.8437986935718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:33:43Z,ccber_user,2018-02-22T16:33:43Z,ccber_user,2018
615,2018-02-22,2018-02-22T09:34:57Z,Marbled Godwit,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40669342616614,-119.8433991426964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:34:57Z,ccber_user,2018-02-22T16:34:57Z,ccber_user,2018
616,2018-02-22,2018-02-22T09:35:13Z,Greater Yellowlegs,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40676755030434,-119.8432656629266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:35:13Z,ccber_user,2018-02-22T16:35:13Z,ccber_user,2018
617,2018-02-22,2018-02-22T09:35:28Z,American Pipit,NA,NA,3,No,Bare ground,NA,NA,NA,NA,34.40660024097622,-119.8435069540052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:35:28Z,ccber_user,2018-02-22T16:39:46Z,ccber_user,2018
618,2018-02-22,2018-02-22T09:35:51Z,Sanderling,NA,NA,21,No,Bare ground,NA,NA,NA,NA,34.40645199233763,-119.8435403237231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:35:51Z,ccber_user,2018-02-22T16:38:01Z,ccber_user,2018
619,2018-02-22,2018-02-22T09:36:26Z,NA,NA,NA,1,No,Vegetation - Tree,NA,NA,osprey,NA,34.40663200903683,-119.8449266748364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:36:26Z,ccber_user,2018-02-22T16:36:26Z,ccber_user,2018
620,2018-02-22,2018-02-22T09:37:10Z,House Finch,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.4073553656169,-119.8437014689086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:37:10Z,ccber_user,2018-02-22T16:37:10Z,ccber_user,2018
621,2018-02-22,2018-02-22T09:38:15Z,Black-bellied Plover,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40641081153719,-119.8437510145898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:38:15Z,ccber_user,2018-02-22T16:38:15Z,ccber_user,2018
622,2018-02-22,2018-02-22T09:38:29Z,Black Phoebe,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.4063133903252,-119.843812621052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:38:29Z,ccber_user,2018-02-22T16:38:29Z,ccber_user,2018
623,2018-02-22,2018-02-22T09:39:10Z,Song Sparrow,NA,NA,2,No,Vegetation - Shrub,NA,NA,NA,NA,34.40621596899983,-119.8441463218238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:39:10Z,ccber_user,2018-02-22T16:39:10Z,ccber_user,2018
624,2018-02-22,2018-02-22T09:39:25Z,House Finch,NA,NA,2,No,Vegetation - Shrub,NA,NA,NA,NA,34.40622867613563,-119.8440539121306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:39:25Z,ccber_user,2018-02-22T16:39:25Z,ccber_user,2018
625,2018-02-22,2018-02-22T09:40:15Z,Yellow-rumped Warbler,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40611007686731,-119.8439679200017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:40:15Z,ccber_user,2018-02-22T16:40:15Z,ccber_user,2018
626,2018-02-22,2018-02-22T09:40:57Z,Common Yellowthroat,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40613760865677,-119.844060329695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:40:57Z,ccber_user,2018-02-22T16:40:57Z,ccber_user,2018
627,2018-02-22,2018-02-22T09:44:00Z,Willet,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40630068320227,-119.8437035269489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:44:00Z,ccber_user,2018-02-22T16:44:00Z,ccber_user,2018
628,2018-02-22,2018-02-22T09:44:16Z,Least Sandpiper,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40588981926069,-119.8438036370008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:44:16Z,ccber_user,2018-02-22T16:44:16Z,ccber_user,2018
629,2018-02-22,2018-02-22T09:44:33Z,Semipalmated Plover,NA,NA,6,No,Bare ground,NA,NA,NA,NA,34.40578816244933,-119.8437936773793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:44:33Z,ccber_user,2018-02-22T16:53:25Z,ccber_user,2018
630,2018-02-22,2018-02-22T09:44:58Z,Marbled Godwit,NA,NA,2,No,Bare ground,NA,NA,NA,NA,34.40574368760189,-119.843875947788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:44:58Z,ccber_user,2018-02-22T16:45:54Z,ccber_user,2018
631,2018-02-22,2018-02-22T09:46:53Z,Sanderling,NA,NA,33,No,Bare ground,NA,NA,NA,NA,34.40573839274619,-119.8437251053804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:46:53Z,ccber_user,2018-02-22T16:47:19Z,ccber_user,2018
632,2018-02-22,2018-02-22T09:50:35Z,Willet,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40521527877134,-119.8438046799449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:50:35Z,ccber_user,2018-02-22T16:50:35Z,ccber_user,2018
633,2018-02-22,2018-02-22T09:52:47Z,Black Turnstone,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40548384794513,-119.8436716852654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:52:47Z,ccber_user,2018-02-22T16:52:47Z,ccber_user,2018
634,2018-02-22,2018-02-22T09:54:29Z,Western Gull,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40535615501379,-119.843722850609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:54:29Z,ccber_user,2018-02-22T16:54:29Z,ccber_user,2018
635,2018-02-22,2018-02-22T09:54:45Z,Black-bellied Plover,NA,NA,2,No,Bare ground,NA,NA,NA,NA,34.4054556948453,-119.8438332284046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:54:45Z,ccber_user,2018-02-22T16:55:30Z,ccber_user,2018
636,2018-02-22,2018-02-22T09:58:00Z,Brown Pelican,NA,NA,10,No,Bare ground,NA,NA,NA,NA,34.40463987415385,-119.8439908755504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:58:00Z,ccber_user,2018-02-22T16:58:00Z,ccber_user,2018
637,2018-02-22,2018-02-22T09:58:39Z,Western Gull,NA,NA,20,No,Bare ground,NA,NA,NA,NA,34.40453397928529,-119.8440832852437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:58:39Z,ccber_user,2018-02-22T16:58:39Z,ccber_user,2018
638,2018-02-22,2018-02-22T09:59:14Z,Brant,NA,NA,4,No,Bare ground,NA,NA,NA,NA,34.4044675732211,-119.8439974395402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:59:14Z,ccber_user,2018-02-22T16:59:14Z,ccber_user,2018
639,2018-02-22,2018-02-22T09:59:55Z,Forster's Tern,NA,NA,1,No,NA,NA,NA,flying,NA,34.40462262784492,-119.8440667589375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T16:59:55Z,ccber_user,2018-02-22T16:59:55Z,ccber_user,2018
640,2018-02-22,2018-02-22T10:02:02Z,Forster's Tern,NA,NA,2,No,NA,NA,NA,flying,NA,34.40474825625505,-119.8438510060641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:02:02Z,ccber_user,2018-02-22T17:02:02Z,ccber_user,2018
641,2018-02-22,2018-02-22T10:02:52Z,NA,NA,NA,1,No,NA,NA,NA,flying royal tern,NA,34.40520311697973,-119.8441267331608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:02:52Z,ccber_user,2018-02-22T17:02:52Z,ccber_user,2018
642,2018-02-22,2018-02-22T10:06:45Z,Black Phoebe,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40601084465415,-119.8451272084523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:06:45Z,ccber_user,2018-02-22T17:06:45Z,ccber_user,2018
643,2018-02-22,2018-02-22T10:07:05Z,Northern Mockingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.4060260628668,-119.845064875253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:07:05Z,ccber_user,2018-02-22T17:07:05Z,ccber_user,2018
644,2018-02-22,2018-02-22T10:07:31Z,Song Sparrow,NA,NA,2,No,Vegetation - Shrub,NA,NA,NA,NA,34.40601355877769,-119.8450207868372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:07:31Z,ccber_user,2018-02-22T17:09:29Z,ccber_user,2018
645,2018-02-22,2018-02-22T10:07:49Z,California Thrasher,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40603174681253,-119.8452219411888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:07:49Z,ccber_user,2018-02-22T17:07:49Z,ccber_user,2018
646,2018-02-22,2018-02-22T10:08:04Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40604974955384,-119.8450058550405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:08:04Z,ccber_user,2018-02-22T17:08:04Z,ccber_user,2018
647,2018-02-22,2018-02-22T10:08:19Z,Song Sparrow,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40614149158187,-119.8450424865412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:08:19Z,ccber_user,2018-02-22T17:08:19Z,ccber_user,2018
648,2018-02-22,2018-02-22T10:08:34Z,American Crow,NA,NA,2,No,Vegetation - Shrub,NA,NA,NA,NA,34.40615285871613,-119.8451210190599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:08:34Z,ccber_user,2018-02-22T17:08:34Z,ccber_user,2018
649,2018-02-22,2018-02-22T10:08:50Z,California Towhee,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40604600596228,-119.84517061864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:08:50Z,ccber_user,2018-02-22T17:08:50Z,ccber_user,2018
650,2018-02-22,2018-02-22T10:09:09Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40612674995467,-119.8452569332641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:09:09Z,ccber_user,2018-02-22T17:09:09Z,ccber_user,2018
651,2018-02-22,2018-02-22T10:10:35Z,House Finch,NA,NA,3,No,Vegetation - Tree,NA,NA,NA,NA,34.40624584280977,-119.8456450018736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:10:35Z,ccber_user,2018-02-22T17:10:35Z,ccber_user,2018
652,2018-02-22,2018-02-22T10:12:19Z,Great Egret,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40690400815593,-119.8466631730779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:12:19Z,ccber_user,2018-02-22T17:12:19Z,ccber_user,2018
653,2018-02-22,2018-02-22T10:12:50Z,Black-necked Stilt,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40705752556693,-119.8464180048705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:12:50Z,ccber_user,2018-02-22T17:12:50Z,ccber_user,2018
654,2018-02-22,2018-02-22T10:13:04Z,Bushtit,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40627095541974,-119.8462469072499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:13:04Z,ccber_user,2018-02-22T17:13:04Z,ccber_user,2018
655,2018-02-22,2018-02-22T10:13:44Z,Black Phoebe,NA,NA,1,No,NA,NA,NA,sign,NA,34.40609783664302,-119.8467096034016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:13:44Z,ccber_user,2018-02-22T17:13:44Z,ccber_user,2018
656,2018-02-22,2018-02-22T10:14:20Z,Snowy Egret,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40641143558994,-119.8468118271894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:14:20Z,ccber_user,2018-02-22T17:14:20Z,ccber_user,2018
657,2018-02-22,2018-02-22T10:15:58Z,Common Yellowthroat,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40610954990399,-119.8467399664583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:15:58Z,ccber_user,2018-02-22T17:15:58Z,ccber_user,2018
658,2018-02-22,2018-02-22T10:18:44Z,Black-bellied Plover,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40620776735604,-119.8477507085951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:18:44Z,ccber_user,2018-02-22T17:18:44Z,ccber_user,2018
659,2018-02-22,2018-02-22T10:19:04Z,Tropical Kingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40650517611486,-119.8480519999482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:19:04Z,ccber_user,2018-02-22T17:19:04Z,ccber_user,2018
660,2018-02-22,2018-02-22T10:25:56Z,Common Yellowthroat,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40678482729954,-119.8482510666151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:25:56Z,ccber_user,2018-02-22T17:25:56Z,ccber_user,2018
661,2018-02-22,2018-02-22T10:28:54Z,American Kestrel,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40758826626156,-119.8495961149884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:28:54Z,ccber_user,2018-02-22T17:41:19Z,ccber_user,2018
662,2018-02-22,2018-02-22T10:32:10Z,American Crow,NA,NA,1,No,Vegetation - Tree,NA,NA,NA,NA,34.40717007275561,-119.8491883580028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:32:10Z,ccber_user,2018-02-22T17:32:10Z,ccber_user,2018
663,2018-02-22,2018-02-22T10:33:41Z,Song Sparrow,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.4074807942609,-119.8489193485078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:33:41Z,ccber_user,2018-02-22T17:33:41Z,ccber_user,2018
664,2018-02-22,2018-02-22T10:34:12Z,Anna's Hummingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.40773316884682,-119.8489892913358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:34:12Z,ccber_user,2018-02-22T17:34:12Z,ccber_user,2018
665,2018-02-22,2018-02-22T10:35:21Z,House Finch,NA,NA,1,No,Habitat Feature - Snag,NA,NA,NA,NA,34.40791072293889,-119.8492690608513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:35:21Z,ccber_user,2018-02-22T17:36:54Z,ccber_user,2018
666,2018-02-22,2018-02-22T10:35:46Z,California Towhee,NA,NA,2,No,Habitat Feature - Snag,NA,NA,NA,NA,34.40802169405509,-119.8491345561038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:35:46Z,ccber_user,2018-02-22T17:36:45Z,ccber_user,2018
667,2018-02-22,2018-02-22T10:36:34Z,Song Sparrow,NA,NA,2,No,Vegetation - Shrub,NA,NA,NA,NA,34.40796842823416,-119.848940869447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:36:34Z,ccber_user,2018-02-22T17:36:34Z,ccber_user,2018
668,2018-02-22,2018-02-22T10:41:39Z,Say's Phoebe,NA,NA,1,No,Vegetation - Herbaceous,NA,NA,NA,NA,34.40645994641178,-119.8473043932226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T17:41:39Z,ccber_user,2018-02-22T17:41:39Z,ccber_user,2018
669,2018-02-22,2018-02-22T11:18:42Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,34.41101237355748,-119.8483899784974,NA,10:00,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2018-02-22T18:18:42Z,ccber_user,2018-02-22T18:18:42Z,ccber_user,2018
670,2018-02-22,2018-02-22T08:17:34Z,NA,NA,NA,NA,No,NA,NA,NA,NA,NA,34.41095078321369,-119.8484194998326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T15:17:34Z,ccber_user,2018-02-22T15:17:34Z,ccber_user,2018
671,2018-02-22,2018-02-22T08:22:36Z,Belted Kingfisher,NA,NA,1,Yes,Vegetation - Tree,NA,NA,NA,"Jasen, Erica, Darwin",34.4103482300489,-119.8487950108927,715,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T15:22:36Z,ccber_user,2018-02-22T17:56:03Z,ccber_user,2018
672,2018-02-22,2018-02-22T08:23:22Z,Northern Mockingbird,NA,NA,1,No,Vegetation - Shrub,NA,NA,NA,NA,34.41099083157933,-119.8485498893978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T15:23:22Z,ccber_user,2018-02-22T15:23:22Z,ccber_user,2018
673,2018-02-22,2018-02-22T08:24:13Z,Snowy Egret,NA,NA,1,No,Bare ground,NA,NA,NA,NA,34.40905231616335,-119.850431560779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-02-22T15:24:13Z,ccber_user,2018-02-22T16:23:10Z,ccber_user,2018
