objectid,global_id,date,time,common_name,scientific_name,e_bird_group,count,repeat_observation,substrate,sex,breeding_activity,observation_notes,observers,latitude,longitude,temp_start_f,cloud_cover_percent_start,cloud_height_start,wind_speed_start,wind_direction_start,rain_start,time_start,time_end,temp_end_f,cloud_cover_percent_end,cloud_height_end,wind_speed_end,wind_direction_end,rain_end,weather_note,creation_date,creator,edit_date,editor,source_file,starting_time,ending_time,starting_temp_f,starting_percent_cloud_cover,starting_cloud_height,starting_wind_speed,starting_wind_direction,starting_rain,ending_temp_f,ending_percent_cloud_cover,ending_cloud_height,ending_wind_speed,ending_wind_direction,ending_rain,year
1661,{477C2726-D4A7-4407-9B09-044D341BFBEE},2018-07-16,2018-07-16 07:52:50,House Finch,NA,NA,10,No,NA,NA,NA,NA,NA,34.4062555816087,-119.8442800414438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T14:52:50Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T14:56:29Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1662,{75926377-C5E2-488A-8036-0B0C30085F90},2018-07-16,2018-07-16 07:53:52,Song Sparrow,NA,NA,11,No,NA,NA,NA,NA,NA,34.40618689192326,-119.8439996053784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T14:53:52Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T14:53:52Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1663,{9E5210A5-CF4D-4721-836B-73A0EF725955},2018-07-16,2018-07-16 07:55:16,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40608928071408,-119.8439733143849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T14:55:16Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T14:55:16Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1664,{7794BB03-8839-4DC0-8F8C-A8867DCB2763},2018-07-16,2018-07-16 07:58:32,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.405724142438,-119.8439251143801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T14:58:32Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T14:58:32Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1665,{41546E61-80F5-4793-ACAA-4A170FEC0AA3},2018-07-16,2018-07-16 07:59:28,Bushtit,NA,NA,6,No,NA,NA,NA,NA,NA,34.40595551712997,-119.8439601693374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T14:59:28Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T14:59:28Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1666,{F3A09575-FA8E-44FC-B480-7FC90F7529DB},2018-07-16,2018-07-16 08:00:47,Cliff Swallow,NA,NA,3,No,NA,NA,NA,NA,NA,34.40541684599782,-119.8439119693325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:00:47Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:00:47Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1667,{6385C5A5-6A1E-4522-A9E0-12E13B225319},2018-07-16,2018-07-16 08:02:38,Least Sandpiper,NA,NA,19,No,NA,NA,NA,NA,NA,34.40486732513155,-119.8443413864962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:02:38Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:06:22Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1668,{FB9096CF-4145-437D-AD4F-FDBEA7D583F3},2018-07-16,2018-07-16 08:08:26,Whimbrel,NA,NA,1,No,NA,NA,NA,NA,NA,34.40516016269466,-119.8452878577677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:08:26Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:08:26Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1669,{40D9AD01-7149-4D91-A40F-9F1D1E4CF3DE},2018-07-16,2018-07-16 08:08:36,California Gull,NA,NA,5,No,NA,NA,NA,NA,NA,34.4051095484289,-119.8450819127007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:08:36Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:08:36Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1670,{02668F82-934F-46FA-BDDB-93C2004D0B74},2018-07-16,2018-07-16 08:08:50,Whimbrel,NA,NA,9,No,NA,NA,NA,NA,NA,34.40520716078122,-119.8453623487661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:08:50Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:09:29Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1671,{1634CDC9-330E-4B91-A330-7BD6A723E30B},2018-07-16,2018-07-16 08:12:05,California Towhee,NA,NA,2,No,NA,NA,NA,NA,NA,34.40604589849429,-119.8450118036843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:12:05Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:12:05Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1672,{A787FA72-0809-4E28-93AB-2420A4A4FA9D},2018-07-16,2018-07-16 08:12:16,Northern Mockingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.40597720863669,-119.8451695487465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:12:16Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:12:16Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1673,{28A17B42-618D-4EEC-BD9E-63955C7850B8},2018-07-16,2018-07-16 08:13:00,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.4059808240108,-119.8452922397497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:13:00Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:13:00Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1674,{79453AD5-5D1B-4F90-AEB5-006D07734820},2018-07-16,2018-07-16 08:13:34,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40589044331733,-119.844976748727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:13:34Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:13:34Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1675,{33E1C61E-99F8-4A6B-8A35-A32BBED75EED},2018-07-16,2018-07-16 08:14:45,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.40639657468426,-119.8453448208382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:14:45Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:14:45Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1676,{D107F13D-937A-41AC-9286-1707F9154B87},2018-07-16,2018-07-16 08:16:39,House Finch,NA,NA,2,Yes,NA,NA,NA,NA,NA,34.40646887880945,-119.8450906757663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:16:39Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:16:39Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1677,{01C62C6D-F0BA-4AC1-8D6A-CDC161CF8241},2018-07-16,2018-07-16 08:24:17,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40624112015891,-119.8475488715238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:24:17Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:24:17Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1678,{EE92B291-5995-4EC8-AC29-463661C2671F},2018-07-16,2018-07-16 08:24:41,Brewer's Blackbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.40642188143167,-119.8477460535253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:24:41Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:24:41Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1679,{2DFA3DD8-979D-4643-B18C-70D289BE4863},2018-07-16,2018-07-16 08:26:56,House Finch,NA,NA,6,No,NA,NA,NA,NA,NA,34.40644718743022,-119.8479388526465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:26:56Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:26:56Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1680,{16662B92-094A-42DC-90DB-997CA991496F},2018-07-16,2018-07-16 08:34:02,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,NA,34.40748113222342,-119.8494461960489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-07-16T15:34:02Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:34:02Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1681,{8C41CAC3-CB9F-429E-A61E-30C6B426AE1F},2018-07-16,2018-07-16 08:35:08,Eurasian Collared Dove,NA,NA,1,No,NA,NA,NA,NA,NA,34.40775226959649,-119.8495338320947,NA,NA,NA,NA,NA,NA,NA,837,70,0,NA,NA,NA,NA,NA,2018-07-16T15:35:08Z,clark@ccber.ucsb.edu_ucsb,2018-07-16T15:38:14Z,clark@ccber.ucsb.edu_ucsb,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1682,{E06D99B1-44D9-4399-9E7C-B2E5E0675C80},2018-08-13,2018-08-13 07:08:12,Killdeer,NA,NA,1,No,NA,NA,NA,NA,"beau, evan",34.41103003431427,-119.8488378021412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:08:12Z,ccber_user,2018-08-13T14:08:12Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1683,{A395341C-A759-408B-91ED-F284256B5FA9},2018-08-13,2018-08-13 07:12:45,Brown Pelican,NA,NA,1,Yes,Air,NA,NA,NA,NA,34.41099826866499,-119.84941279489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:12:45Z,ccber_user,2018-08-13T14:12:45Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1684,{92316F08-7C6B-49AB-B94B-89E41158C8C0},2018-08-13,2018-08-13 07:12:58,Killdeer,NA,NA,2,No,NA,NA,NA,NA,NA,34.41119098122181,-119.8502829839226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:12:58Z,ccber_user,2018-08-13T14:12:58Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1685,{DB101726-E471-4963-B4F5-F4C161D8FF71},2018-08-13,2018-08-13 07:13:13,Black-necked Stilt,NA,NA,4,No,NA,NA,NA,NA,NA,34.41112533193093,-119.8502906842812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:13:13Z,ccber_user,2018-08-13T14:15:43Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1686,{D9789F22-30C9-4664-AD55-819A2959E6EE},2018-08-13,2018-08-13 07:15:28,Pied-billed Grebe,NA,NA,2,No,NA,NA,NA,NA,NA,34.4111698039173,-119.850239346461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:15:28Z,ccber_user,2018-08-13T14:15:28Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1687,{3616E4E0-0ECB-4500-8AB8-12295008FD35},2018-08-13,2018-08-13 07:15:57,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.41148178379326,-119.8508065220701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:15:57Z,ccber_user,2018-08-13T14:15:57Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1688,{88DB32B0-1178-4800-849A-F146973483D8},2018-08-13,2018-08-13 07:16:48,Black-crowned Night Heron,NA,NA,1,No,NA,NA,NA,NA,NA,34.41102859062352,-119.8504454756827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:16:48Z,ccber_user,2018-08-13T14:16:48Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1689,{58130DB6-1C2C-43E6-8C0B-68A38E807119},2018-08-13,2018-08-13 07:17:29,Black Phoebe,NA,NA,2,No,NA,NA,NA,NA,NA,34.41102632133133,-119.8508257496105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:17:29Z,ccber_user,2018-08-13T14:17:29Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1690,{AA4F7189-3D97-41DE-916F-6371BC930518},2018-08-13,2018-08-13 07:17:44,Common Yellowthroat,NA,NA,1,No,NA,NA,NA,NA,NA,34.41099129551709,-119.8508757040251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:17:44Z,ccber_user,2018-08-13T14:17:44Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1691,{39D724AC-686E-4737-A12E-CDADED99122B},2018-08-13,2018-08-13 07:18:54,California Towhee,NA,NA,2,No,NA,NA,NA,NA,NA,34.41082199288185,-119.8510178624189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:18:54Z,ccber_user,2018-08-13T14:18:54Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1692,{FD09D691-F07D-47CD-BF95-2810747E05A5},2018-08-13,2018-08-13 07:19:39,Cliff Swallow,NA,NA,1,No,Air,NA,NA,NA,NA,34.41083893479631,-119.8502529182083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:19:39Z,ccber_user,2018-08-13T14:19:39Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1693,{552811A7-4E4C-471A-AC55-E8AA2C3EC5C0},2018-08-13,2018-08-13 07:20:54,Pied-billed Grebe,NA,NA,4,No,NA,NA,NA,NA,NA,34.41084197855985,-119.8500770029228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:20:54Z,ccber_user,2018-08-13T14:20:54Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1694,{44DE8FE9-42D4-4C9C-9854-91359096DC74},2018-08-13,2018-08-13 07:23:05,Great Blue Heron,NA,NA,1,No,NA,NA,NA,NA,NA,34.40986530126771,-119.8496080643782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:23:05Z,ccber_user,2018-08-13T14:23:05Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1695,{216A4C74-6182-40C6-A183-0C86AF8721F4},2018-08-13,2018-08-13 07:23:49,Cliff Swallow,NA,NA,8,No,NA,NA,NA,NA,NA,34.40861783018,-119.8499678674973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:23:49Z,ccber_user,2018-08-13T14:28:34Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1696,{27A94F30-57D7-4CE6-A032-DD8068AB9DBA},2018-08-13,2018-08-13 07:24:40,Anna's Hummingbird,NA,NA,1,No,NA,NA,NA,NA,NA,34.40932778553346,-119.8504928456443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:24:40Z,ccber_user,2018-08-13T14:24:40Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1697,{8D6A0591-BAED-480C-97F1-D82E90C2306E},2018-08-13,2018-08-13 07:24:58,Belted Kingfisher,NA,NA,1,No,NA,NA,NA,NA,NA,34.40888678938365,-119.8494698828263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:24:58Z,ccber_user,2018-08-13T14:24:58Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1698,{28C56595-E1FA-4F06-93B6-E2AB882934C0},2018-08-13,2018-08-13 07:26:03,Bewick's Wren,NA,NA,1,No,NA,NA,NA,NA,NA,34.40910068463879,-119.8508893952484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:26:03Z,ccber_user,2018-08-13T14:26:03Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1699,{4D973BAD-9B83-45CB-A5EA-3EFA62DF44FD},2018-08-13,2018-08-13 07:28:06,Anna's Hummingbird,NA,NA,3,No,NA,NA,NA,NA,NA,34.40848440933853,-119.8505351589891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:28:06Z,ccber_user,2018-08-13T14:29:08Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1700,{DAE5E9E1-8897-46F2-BC2D-F6016607745F},2018-08-13,2018-08-13 07:28:22,Common Yellowthroat,NA,NA,2,No,NA,NA,NA,NA,NA,34.4080525610899,-119.8503325960791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:28:22Z,ccber_user,2018-08-13T14:30:32Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1701,{E4021C51-3DBE-4CE6-915A-2F583E9D9DDC},2018-08-13,2018-08-13 07:30:56,House Sparrow,NA,NA,2,No,NA,NA,NA,NA,NA,34.40813727343254,-119.8504532425167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:30:56Z,ccber_user,2018-08-13T14:30:56Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1702,{DA943A6E-9D8F-4952-B143-5F707F7C3BFB},2018-08-13,2018-08-13 07:32:29,House Finch,NA,NA,3,No,NA,NA,NA,NA,NA,34.40755063981162,-119.8501298094885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:32:29Z,ccber_user,2018-08-13T14:32:29Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1703,{C391889F-C175-47D3-92E7-100AF6CFE5CD},2018-08-13,2018-08-13 07:34:24,Whimbrel,NA,NA,7,No,NA,NA,NA,NA,NA,34.40744263117285,-119.8506662977492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:34:24Z,ccber_user,2018-08-13T14:36:00Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1704,{A8CF679F-28A4-4863-8F0F-13F5B62F4A5B},2018-08-13,2018-08-13 07:34:44,Western Gull,NA,NA,1,No,NA,NA,NA,NA,NA,34.40748075201559,-119.8508837547267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:34:44Z,ccber_user,2018-08-13T14:34:44Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1705,{058101A8-51FE-4C47-831C-636197D7BD53},2018-08-13,2018-08-13 07:36:19,Marbled Godwit,NA,NA,1,No,NA,NA,NA,NA,NA,34.40738545024674,-119.8506398962631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:36:19Z,ccber_user,2018-08-13T14:36:19Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1706,{D8682272-2BC2-4013-A62E-1D32E57B9A70},2018-08-13,2018-08-13 07:36:52,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40749769460684,-119.8506475966217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:36:52Z,ccber_user,2018-08-13T14:36:52Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1707,{2262D927-4715-4132-A152-941F9E9ED5B4},2018-08-13,2018-08-13 07:37:03,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,NA,34.40757393622471,-119.8504525103897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:37:03Z,ccber_user,2018-08-13T14:37:03Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1708,{EB96589B-AD7E-4F7D-84FF-3273A7EF071D},2018-08-13,2018-08-13 07:39:04,Black-bellied Plover,NA,NA,1,No,NA,NA,NA,NA,NA,34.40740662850934,-119.8504345413891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:39:04Z,ccber_user,2018-08-13T14:39:04Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1709,{480F73CD-4238-4EE3-9DB6-E2D4ECC81657},2018-08-13,2018-08-13 07:40:47,Scaly-breasted Munia,NA,NA,1,No,NA,NA,NA,NA,NA,34.40778594121628,-119.8502625571313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:40:47Z,ccber_user,2018-08-13T14:40:47Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1710,{3E83F716-124F-47EC-97BC-3AC09CB8CC0C},2018-08-13,2018-08-13 07:41:00,Song Sparrow,NA,NA,1,No,NA,NA,NA,NA,NA,34.40776476304971,-119.850280526132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:41:00Z,ccber_user,2018-08-13T14:41:00Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
1711,{0461CB8B-6CD8-43BF-92A2-78F69E223D73},2018-08-13,2018-08-13 07:41:40,Black Phoebe,NA,NA,1,No,NA,NA,NA,NA,NA,34.40763981212843,-119.8497543056149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-08-13T14:41:40Z,ccber_user,2018-08-13T14:41:40Z,ccber_user,CL_BirdSurveyData_2018.xlsx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018
